Name,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
YNR014W,35.8597,64.7253,50.2085,41.806,43.422,28.4596,56.4849,36.2463,29.4707,52.184,49.2313,24.6854,54.6401,58.5411,32.5653,45.4709,41.1773,42.9882,48.1709,35.9509,35.0023,19.2423,36.18,46.6949
PET9,429.592,532.884,441.258,280.292,332.576,432.981,465.122,462.417,431.629,459.829,414.786,285.176,279.214,464.624,539.621,398.238,394.055,548.688,952.876,961.375,716.664,1162.43,1159.37,888.424
PHO91,133.751,122.979,129.394,157.041,119.013,136.243,153.61,126.144,115.837,123.651,107.685,122.701,121.183,113.628,119.318,126.405,141.754,154.91,129.787,119.328,129.49,157.146,126.942,118.735
PLM2,16.0901,14.1459,12.9064,16.177,15.3226,14.3368,16.882,14.229,13.385,12.2548,14.2121,15.0625,15.9459,17.2127,15.1115,18.2428,16.8931,15.5641,15.7213,18.0023,14.3435,15.4095,11.7887,10.6938
URK1,39.0199,25.4965,30.287,28.4801,25.7619,33.0499,31.5835,34.6573,29.5186,23.08,28.3902,44.2617,30.4388,31.3071,33.4372,35.5533,41.9934,37.1761,49.6057,64.3028,37.2746,32.2422,38.5351,42.4176
YDR274C,2.35355,2.30176,0.945159,2.5775,2.09137,0.799988,3.03869,0.213545,0.780878,3.80091,1.49796,0.811441,0.941197,1.82474,1.30057,2.56661,2.93383,3.44114,2.38672,2.72646,5.50408,1.94543,2.88264,1.29068
CSE2,33.8046,22.8105,50.5593,55.3007,38.9492,41.4458,48.1851,56.3515,39.4088,37.5829,45.1697,49.4183,58.3405,49.4811,38.3709,34.1064,49.4562,24.433,68.2795,33.0681,41.2463,23.5643,40.5586,48.9067
LRO1,42.1382,40.2478,35.9845,46.0285,59.2761,38.3417,36.5181,36.1952,29.49,34.5639,34.2219,57.1719,32.3354,41.3677,43.1232,32.7661,49.5358,46.3627,46.4627,40.0439,43.5834,37.2882,38.1764,43.0705
ATG3,72.1899,78.5744,107.142,88.5829,90.2798,95.3555,64.847,82.0076,64.7797,67.4157,68.3538,67.9528,82.5366,64.947,105.61,78.8528,87.281,98.0328,91.8281,62.4177,67.9937,81.7471,74.6891,97.5932
AFR1,122.329,109.953,108.569,149.786,119.967,129.406,98.6763,118.805,83.6542,97.2693,89.9762,91.5693,110.041,110.688,119.362,125.056,126.807,143.754,104.809,117.094,133.648,141.05,133.419,132.579
ICE2,102.944,90.8328,82.6662,110.636,78.0083,91.3475,89.3244,101.992,96.4333,83.5437,83.3057,82.2176,61.8038,81.0793,69.1597,101.989,73.4366,94.2049,116.841,103.739,64.5089,105.929,111.523,104.183
UTP25,27.1658,29.236,22.7468,31.1366,26.8695,34.6878,20.9727,29.7821,27.2445,25.4478,27.2148,20.3869,27.1843,27.9603,30.7277,28.6181,38.2417,34.1973,45.2826,47.1858,31.9485,39.6233,36.8788,35.9058
RSM25,64.1253,52.8041,53.0307,51.1268,47.0444,60.0419,51.4311,39.7764,42.0918,56.6889,55.1996,36.0679,43.4229,72.6574,65.8118,64.752,70.7753,53.3456,54.3898,77.0419,54.835,64.3323,58.2798,56.9303
LYS12,232.619,263.904,254.685,223.375,289.443,315.082,305.435,339.07,285.382,266.421,332.34,305.236,284.916,218.16,331.272,363.915,317.576,255.894,277.072,243.923,265.879,287.322,194.072,258.595
RPL28,3147.22,1996.24,3221.84,3296.55,2778.39,2622.24,3605.96,3580.23,2738.07,3134.11,3581.78,3232.7,2192.82,2874.75,2959.09,3068.0,2395.18,2324.33,2847.61,3884.29,2676.17,3145.34,3493.98,3172.38
ECM21,32.5218,31.6398,35.9501,37.0878,38.4225,32.201,35.3951,28.5599,26.6932,31.2149,25.4529,24.634,29.3455,34.5821,35.0223,36.2841,39.4959,44.8855,37.6209,31.6554,29.9411,39.7701,29.8641,37.5765
PRK1,39.558,35.4371,32.2203,38.063,30.9209,36.4334,37.9596,30.9405,33.8756,25.6279,31.6255,32.7853,23.391,20.7172,29.8652,30.7964,37.5497,28.4684,26.7035,29.7573,25.6891,30.03,30.5082,33.5558
BMT5,13.9222,10.2663,11.2884,13.0145,9.23265,11.4106,13.2654,13.9668,12.2357,9.90164,12.1871,17.1227,12.9456,11.8058,11.9937,15.2452,19.6584,21.3795,24.7987,31.5193,17.8026,24.5693,21.2613,24.2777
FYV10,70.7438,55.6755,67.953,91.149,60.5127,83.3632,81.5415,66.9302,79.7581,60.4295,54.9195,69.0225,71.9678,68.2951,67.2294,69.6117,80.4843,59.7576,56.8146,53.3698,59.4915,54.6143,44.8137,71.9785
FBA1,18293.1,16169.3,20924.7,10469.0,17273.9,16453.3,14391.9,19717.3,18885.7,20203.3,17200.7,14054.7,16716.6,21713.8,16439.4,14255.4,17364.3,16220.6,11112.6,14269.6,15639.5,12926.8,16139.1,7019.26
FMC1,78.2043,76.079,65.1821,92.3667,96.3757,83.9871,92.2539,78.0115,78.2634,80.4595,73.1526,127.095,99.4735,88.8415,100.111,110.224,85.691,131.715,109.516,91.2948,67.5281,100.294,97.7191,91.6044
SCC2,15.7666,12.8777,12.8037,14.6332,11.389,13.5228,12.3339,14.7334,12.0997,12.7268,13.3194,16.6292,11.5279,11.1907,11.2673,12.5117,12.9454,13.6321,13.2947,16.7074,14.9743,13.7716,13.7544,16.7497
SGA1,13.6618,12.5622,13.5677,11.692,13.0694,11.9543,11.749,8.13569,10.0744,9.30397,11.3732,8.4849,10.4424,9.12605,11.3369,14.7349,17.4898,15.7284,13.2631,11.2253,12.8539,10.534,8.33643,11.9548
YIL100W,7.13198,7.9965,13.563,9.32475,16.2228,3.84126,4.50345,3.00006,2.48285,6.86471,9.34498,9.71335,5.78063,4.81982,8.7339,6.94674,7.40333,5.30736,9.13438,4.31039,5.33975,5.68891,4.92186,6.33207
POL32,29.565,36.0194,27.6486,40.2755,23.5464,25.1843,31.0176,31.4527,27.7106,26.7241,23.5119,28.3329,30.2476,33.3963,32.7475,30.9938,35.9735,28.3006,40.3311,35.3879,23.9857,31.7492,37.0136,40.4102
RPC17,27.757,33.5308,22.644,24.9226,12.0028,19.6605,20.1048,22.4578,18.1257,19.4995,18.6514,31.8818,24.6839,13.2279,18.5573,20.7612,33.5076,25.3841,37.4506,41.0316,36.3462,35.8445,27.5928,26.0805
XBP1,27.2102,25.2559,23.1728,21.9258,27.4927,24.445,21.1709,19.4518,16.8458,22.9587,21.4369,23.8404,22.8821,29.2547,23.0855,32.7545,42.7315,49.2558,40.0459,44.9107,27.4751,27.3394,23.9972,37.8575
DPH1,32.0805,36.0377,23.2866,27.8544,17.7719,32.4451,24.4416,22.54,18.9734,21.2194,25.7611,25.5937,28.0941,29.0468,17.4034,24.1365,42.4894,41.8402,43.5783,43.2497,33.7969,43.3843,29.6219,35.4907
COS111,44.1279,29.9163,36.2629,30.9211,39.4754,41.8521,24.9206,28.3907,32.5736,41.597,35.8264,33.196,39.8674,37.1955,34.1202,45.5264,40.5913,37.4097,45.9182,35.6979,46.9755,45.3337,59.7999,58.397
APJ1,34.0303,29.7048,32.6242,27.7986,31.1043,31.6756,28.1731,24.6907,20.7403,32.444,24.4862,26.1441,37.5029,28.087,29.8882,29.4044,36.3708,36.6448,39.6631,31.7636,25.3111,40.7073,35.3614,42.5434
SHQ1,13.6836,14.1226,14.0994,24.0543,17.2482,17.8994,16.2782,18.0051,14.3072,12.8498,15.5927,21.6158,12.9145,12.9959,13.8014,16.2711,19.272,18.0985,20.8187,21.424,15.8354,19.7218,18.4024,17.56
MIC19,114.008,122.912,92.0273,168.165,97.5163,160.234,106.052,105.096,102.612,72.8695,87.5273,119.882,80.3637,100.208,119.432,121.364,131.382,106.62,109.079,117.511,128.842,103.322,139.766,145.908
SLM1,61.6621,61.7315,67.5958,72.8902,50.7022,68.1774,67.4506,79.4793,43.1918,43.9559,49.3873,59.9934,74.5387,75.8561,88.3489,68.6304,79.7961,90.289,70.5855,62.9445,67.1654,67.188,39.5919,89.6675
ICS3,1.78632,2.4845,0.418355,3.27092,0.852015,3.98617,2.94626,0.983314,2.64335,1.08087,0.56537,1.46782,1.52477,1.14537,0.660454,0.600526,4.14171,3.67808,2.06885,2.15661,2.52494,0.987701,1.44823,1.64889
LAT1,343.333,436.932,426.162,411.016,394.56,389.13,423.608,304.209,356.08,415.989,412.73,320.242,426.668,464.179,343.276,386.673,438.74,350.43,398.442,304.335,352.062,371.335,288.697,367.406
PFK26,99.062,87.4844,93.9453,130.673,123.429,96.6334,99.5419,81.8631,88.4737,81.0492,76.0643,89.1753,80.3294,66.2103,87.4747,71.0938,75.1289,70.5897,58.6803,48.1444,71.998,56.5823,74.1303,76.7099
RFC1,61.1617,58.1001,53.3428,58.5364,61.919,57.0557,62.0198,70.9537,60.3015,57.0261,62.5425,64.5166,64.3425,65.6697,61.7774,61.211,63.9653,66.7169,75.1586,68.0476,62.6477,72.2929,55.6769,53.4203
HPM1,67.3346,51.7532,30.4225,69.1093,57.3657,46.3786,52.9978,63.2987,50.3816,54.5174,60.3834,75.2049,57.4514,49.094,62.0466,61.5963,76.2357,74.0595,83.8366,80.753,77.6238,86.0483,66.0695,67.4237
ADK2,54.7396,58.0142,55.9007,59.9408,91.5843,62.9485,38.6291,53.2955,60.3726,56.7821,63.3515,69.3873,70.5804,55.7291,58.5813,57.0352,92.3636,68.3857,77.5051,50.4832,51.4269,59.2148,57.2326,74.1512
GTB1,29.8243,26.3218,35.0176,29.06,36.5572,35.5176,29.2672,30.9924,29.2729,32.0364,29.6138,30.832,30.3331,29.4356,31.2012,30.4813,35.6834,28.6956,30.5482,30.7291,34.2726,24.9445,32.2423,30.1678
TPP1,22.0185,20.0268,20.4376,21.4611,25.8097,18.4599,17.867,19.6605,12.5359,19.5242,16.9848,13.0773,15.6567,17.7167,22.5305,23.315,23.5753,16.7884,23.8042,16.1222,26.9351,19.8053,17.9233,26.2397
SIM1,453.749,330.492,444.969,425.071,437.675,376.617,422.71,375.123,172.327,529.803,365.116,454.145,425.97,534.062,460.632,400.764,485.512,575.984,601.441,416.538,332.566,329.243,416.343,379.477
URA8,146.686,115.915,164.432,219.419,275.701,158.043,204.064,158.979,163.423,182.449,141.138,106.691,158.661,163.46,184.766,146.014,153.673,182.714,171.819,114.007,139.651,154.177,115.425,121.833
PFF1,47.6993,41.6301,42.5335,55.4248,44.2739,56.3242,41.3051,57.5439,42.7664,48.8136,37.5708,43.9604,43.2086,34.2892,48.8604,47.8651,62.2844,41.1599,42.5904,42.2698,42.7226,50.3654,46.6352,59.1984
KGD1,143.212,154.536,147.83,141.89,153.92,146.922,148.18,146.549,123.642,133.266,124.83,129.278,135.306,131.589,138.597,137.541,144.973,144.017,136.715,138.543,137.448,153.634,148.936,173.457
STH1,58.4629,56.2822,55.825,72.7124,49.9719,59.7202,61.8221,64.4002,41.5339,49.35,56.0015,56.4173,48.062,57.8744,54.0065,53.8013,63.9754,56.4716,62.7462,61.4345,58.016,54.9208,61.051,55.6882
ECM5,25.0714,21.4009,26.1359,33.0278,26.86,24.9399,23.1805,27.405,24.5916,22.4307,23.4478,29.3432,19.7677,19.8593,22.2664,24.3422,25.9582,22.9248,22.398,21.8776,22.5204,22.5558,24.3332,24.1337
SPT5,110.029,103.018,111.587,107.851,107.782,118.204,107.478,101.035,84.6554,84.348,96.3179,75.8412,78.0234,92.8354,93.0829,96.4681,106.164,125.104,116.671,105.661,117.47,96.4002,90.9877,94.7291
RRT14,48.6191,54.2886,51.0088,36.2567,47.8961,29.8442,44.696,35.1096,46.6111,39.2808,31.732,46.2919,33.7895,48.88,45.8506,57.4742,60.6918,46.869,80.1642,90.3958,41.4356,81.7673,92.8898,78.8375
BEM1,62.3169,64.0722,55.5784,77.6076,66.1937,56.3318,57.017,59.1337,55.1155,46.669,47.6735,51.6244,58.3496,66.3438,60.1923,54.4498,53.7931,62.0733,54.0251,62.534,61.8611,56.3525,48.8675,67.2379
MET18,43.5559,37.3206,39.6004,54.6273,49.3744,50.8423,47.8746,49.9714,46.3563,44.3635,43.7727,53.1461,44.7895,35.7238,45.4631,48.303,53.4405,46.4845,39.651,42.8818,46.1092,43.945,35.3593,43.0927
ROT1,131.508,160.548,171.508,179.399,253.752,121.097,213.896,198.614,186.05,155.708,157.649,237.077,244.361,203.507,180.699,185.292,174.736,183.062,178.707,116.072,206.326,215.135,217.747,232.906
TAO3,30.1049,29.2412,26.677,31.5393,22.2537,31.7328,30.4011,24.637,24.7509,26.1706,26.2012,28.6103,23.5919,22.8796,25.429,25.5726,26.103,22.0311,24.6089,20.2126,22.0039,20.1163,21.8227,21.0613
ASG1,30.0061,27.9692,26.0806,31.8318,25.2379,28.3849,29.7023,29.102,21.1366,23.2152,23.4942,26.4893,26.5539,17.056,22.6142,22.4903,35.2308,29.1124,28.4034,24.4681,29.7766,28.4706,20.2991,29.6016
FLX1,32.4194,26.3679,22.9694,27.9792,33.2887,28.4781,21.172,25.6667,27.4232,22.308,30.8519,32.7931,40.1763,29.2926,28.0503,25.8559,34.4576,36.1008,36.7353,36.7452,32.5701,38.3803,27.5754,35.6042
RPA14,44.9421,53.8046,77.1171,23.7728,60.8981,57.7813,71.0701,59.6679,35.5164,62.7248,81.4273,38.8362,40.0389,81.966,47.2102,61.3232,74.4246,101.168,82.3612,147.261,38.9449,68.3578,98.9139,62.6321
MAM1,2.4675,1.10669,2.21733,2.59549,2.05898,1.19101,1.16302,1.28323,1.65009,1.02312,1.48136,1.90806,0.726424,1.34383,1.71563,1.14533,1.03328,1.94282,1.46839,1.48251,1.56611,2.19568,1.23338,2.07255
HGH1,45.6483,56.4938,57.923,40.7379,41.2257,57.1352,36.9832,48.5157,56.2094,54.7296,60.9639,68.9409,49.1038,53.0801,51.7909,56.5324,59.4339,53.6817,63.0523,81.6776,56.1926,61.6102,71.7732,46.0621
VHS2,91.532,110.729,87.2795,99.8654,80.5314,84.862,78.448,92.0152,76.2999,81.9583,57.7214,77.518,132.173,66.8426,85.4566,75.3603,98.5291,100.648,88.7943,66.4399,45.4375,72.1764,36.3303,76.1215
GRX6,153.215,171.415,169.843,161.036,193.864,135.565,146.832,198.549,141.407,138.3,141.854,168.039,204.581,102.561,163.197,174.133,192.463,135.175,141.173,140.648,138.751,158.51,157.312,132.555
TPM2,289.262,239.19,311.237,289.361,263.191,311.211,295.247,287.084,237.827,232.908,266.018,321.859,314.322,280.129,282.269,274.118,277.693,223.818,227.207,232.677,346.539,302.009,263.494,227.751
SEC22,199.978,182.105,145.885,291.065,164.65,257.032,251.813,210.487,224.932,180.203,216.238,190.437,179.614,187.432,244.261,205.253,265.663,242.795,245.195,225.216,182.774,238.641,221.36,252.934
AXL2,55.6945,50.6931,53.6551,61.0425,57.0084,48.5516,54.7351,52.3014,56.5377,47.4551,46.2513,52.2533,55.2578,44.753,49.4378,57.4419,70.9247,61.4438,65.2342,76.089,56.7689,49.1481,48.6037,55.1013
LRP1,78.5821,72.5883,68.3678,82.2218,68.3088,81.0961,63.3309,61.2461,46.1199,51.5787,75.6219,88.9252,68.7373,60.1479,89.7027,71.2711,67.5895,55.6001,101.244,100.351,69.7289,112.353,107.262,92.1247
VPS15,28.193,20.5325,30.3609,29.6911,32.532,27.7425,21.8653,29.9483,22.6363,19.4285,20.9312,30.4343,25.308,20.0863,25.0696,22.3733,31.3828,21.0532,21.3258,17.323,25.3008,21.8026,21.9311,26.4957
CCT2,143.319,162.228,158.225,159.586,148.292,187.553,182.624,176.986,174.591,167.53,191.17,106.522,142.66,200.457,159.311,174.995,152.478,227.329,208.066,198.185,145.638,199.086,169.733,215.337
HHF1,1878.0,3017.23,2035.82,1401.0,2354.3,2352.48,1899.78,2141.99,2464.57,1923.68,2503.05,1946.03,1966.51,2284.84,1735.77,1475.49,2663.23,2054.43,3670.93,2164.74,2455.55,2745.86,3898.74,2796.09
SSL2,55.114,52.3881,51.9058,56.0302,57.4831,48.5239,54.117,53.7255,51.5953,54.1868,49.9592,47.2556,49.8016,53.0034,53.1269,63.147,53.9119,57.7534,61.4979,61.3443,44.0235,55.6472,52.3634,61.8319
YMR057C,0.992541,3.07064,1.13058,0.786043,0.847815,0.921332,1.41619,0.753486,1.42919,0.483481,2.41478,0.810943,4.29548,0.33471,1.38694,2.02261,0.741416,1.30656,4.23033,1.55535,1.04272,0.610156,0.536703,1.16818
SUC2,214.766,178.119,200.006,188.485,155.211,186.171,157.567,132.307,155.727,139.078,122.739,94.4963,188.038,152.116,181.372,144.146,167.747,163.845,145.075,142.739,115.596,99.7978,132.217,164.438
PAN6,104.541,161.399,108.668,129.834,163.582,197.502,103.365,110.78,120.55,120.656,150.283,120.895,139.102,113.379,146.744,125.943,131.474,160.891,161.533,92.4135,150.222,123.32,181.038,144.279
YMR206W,33.484,58.6659,32.6438,34.198,63.0744,42.7523,41.8021,21.1569,24.0409,31.6055,25.5473,11.8153,41.2082,48.3396,45.0491,53.4408,38.0637,47.8195,41.7231,33.2214,26.0633,26.2443,22.4196,41.6435
YER187W,36.6904,25.7435,40.3456,34.6497,47.0462,37.253,30.7688,27.6652,17.9805,23.704,27.6632,16.8468,30.3245,30.7473,38.6284,45.9429,21.2921,28.5891,37.5945,24.8157,30.9243,21.7354,24.1814,31.8626
SRP102,113.902,80.755,105.521,139.348,111.54,102.635,138.687,132.009,104.589,126.276,134.305,128.036,94.3113,135.419,100.804,116.2,139.419,119.341,117.147,113.234,108.623,128.164,138.629,137.918
ATG32,20.4591,17.9176,22.2593,14.6316,23.0945,15.5023,19.2781,14.1526,15.9796,16.7915,15.4586,16.6838,14.8355,18.3202,18.1766,25.3614,20.8611,17.2854,19.0948,16.2019,18.5834,17.6392,20.8902,20.9983
PRP24,21.1167,23.4328,17.2916,23.6668,16.9529,19.1718,17.714,19.2557,17.9848,16.42,15.2856,21.1033,15.7511,13.5799,19.5726,19.2032,22.9619,19.8096,23.8558,19.5821,18.4116,21.0468,22.3297,27.3715
HSP26,1401.27,1486.02,1560.35,937.68,1331.85,1683.75,1258.93,918.412,1259.37,968.826,1038.17,510.391,797.078,610.371,646.852,578.908,466.981,416.198,376.487,203.401,438.243,356.121,275.229,307.61
MAC1,25.3415,18.1738,18.3844,24.8325,22.6422,17.6566,21.4261,17.9703,19.7427,23.9123,20.3572,17.8978,15.1634,25.5523,24.9713,20.5146,27.5433,23.79,27.068,15.7534,21.5149,20.5285,24.2673,22.6198
CAN1,169.405,200.564,235.266,119.261,221.601,189.457,239.708,198.639,229.021,251.203,229.084,177.89,98.6913,234.156,218.707,247.078,206.66,200.892,211.494,244.995,218.396,195.272,197.992,170.473
MCM10,7.71507,7.80974,6.74038,7.39546,6.0328,8.09924,6.40177,7.78367,4.89045,5.3569,7.53785,7.00025,6.71555,5.86312,6.62716,6.06052,10.2115,8.37269,9.78578,9.63426,7.51201,9.02611,7.76183,7.60234
RRD1,60.5323,49.5215,68.1142,52.5747,98.512,61.0619,76.4209,49.7841,55.5736,59.0399,55.8304,57.0903,64.1422,59.3065,59.1599,75.2487,65.867,70.1322,74.4536,73.3765,64.116,52.207,49.1579,64.8263
XPT1,84.6687,98.8412,95.0446,83.112,93.017,88.9058,94.1923,83.2065,89.2008,64.123,82.624,82.398,69.4859,94.8034,88.5157,111.196,105.594,89.5735,96.7606,121.974,120.585,89.076,90.6864,103.584
GUT2,65.3732,71.9439,58.6726,46.559,58.5676,54.8809,43.2182,45.5803,33.3498,41.8291,55.2938,29.3215,87.6715,98.3653,54.1948,98.8901,63.9963,98.9827,78.2662,97.7098,73.8422,61.6431,67.7571,94.9708
AIM20,60.8462,52.5986,44.74,57.9064,39.7732,53.6026,56.8362,47.8125,49.7368,63.0488,59.2359,72.6669,44.7604,50.9599,61.3033,54.6533,49.0719,66.1974,74.586,79.4841,59.6359,59.3834,62.6057,70.2756
BNR1,12.0769,10.6713,10.3642,11.1594,9.33488,9.61163,10.2213,9.49857,9.54249,10.5154,8.81589,8.80608,10.3696,7.70391,9.9247,9.65721,13.7922,8.81765,9.80926,12.1015,6.84013,9.36845,11.2362,10.8297
WSS1,45.0605,37.5089,49.3664,50.1433,42.8882,49.0349,38.4817,39.838,41.9979,57.1668,36.291,65.2341,38.9684,32.1059,54.7704,51.7662,49.6404,50.6047,46.3056,32.967,51.9918,40.9637,39.0143,45.2899
MRPL24,162.028,122.078,106.315,90.9418,114.409,130.22,96.9512,123.262,122.172,114.852,113.437,141.727,136.977,105.321,109.01,149.572,134.492,83.8454,95.5884,122.04,115.778,166.085,89.8107,102.45
VTI1,194.999,181.453,290.539,266.248,237.629,225.761,187.701,182.337,180.154,158.055,154.774,135.079,241.648,158.831,257.032,209.738,190.324,195.12,200.167,146.48,172.698,213.701,200.727,231.615
SAM3,197.452,193.981,229.542,219.674,231.204,195.419,180.367,206.838,143.189,133.072,195.582,182.833,201.593,179.937,208.128,203.219,167.437,194.116,216.42,153.848,102.555,153.755,163.115,234.225
SDC1,102.711,93.1726,95.3262,154.329,109.323,125.198,126.755,137.565,115.681,99.2464,128.921,85.3135,120.238,70.5254,87.4943,110.619,129.016,103.621,97.3785,98.1421,112.549,90.6985,100.145,139.223
CBR1,361.486,462.421,382.451,423.357,519.151,469.124,363.084,410.704,589.063,486.325,502.131,380.381,405.145,505.677,483.378,429.222,442.757,500.866,552.294,389.565,540.283,553.589,362.524,460.536
CLN1,126.969,114.795,132.573,130.302,120.834,121.212,123.693,138.077,125.408,133.91,123.591,117.503,122.179,129.974,131.187,126.955,187.972,155.644,157.866,154.817,143.223,157.621,165.46,144.955
TOM40,377.529,328.927,361.353,359.643,310.989,415.617,388.08,392.605,357.317,429.359,361.368,386.842,295.886,572.808,444.547,451.509,500.184,470.079,498.124,522.404,466.172,463.966,374.011,440.721
MYO3,58.0435,53.0849,51.9095,73.4926,77.2411,47.8909,55.1584,61.0165,46.4,52.4089,39.365,51.1556,50.606,55.8594,54.1259,49.6133,56.9496,52.4255,44.6169,34.9463,48.7794,48.388,46.1309,51.1977
INP1,28.749,23.5088,21.2643,42.8036,33.6249,30.6279,24.4383,30.9027,20.3408,29.3443,20.9461,38.7387,25.4098,27.5382,25.7217,32.6035,33.1467,35.6824,28.0064,23.5189,25.5988,36.3848,33.5968,35.8418
PFK2,540.341,494.67,552.706,427.286,574.628,418.281,728.811,539.939,729.697,606.307,583.181,483.377,634.269,636.231,542.235,423.579,603.75,575.615,570.788,550.228,499.749,400.285,548.909,464.441
ATP16,496.517,345.125,554.655,311.854,512.437,395.605,452.656,349.66,411.195,310.025,461.146,472.239,447.193,478.688,307.489,443.976,254.697,278.241,417.417,606.632,558.542,454.033,417.83,416.594
TFC7,54.7402,53.0213,61.516,66.1363,63.9817,64.4797,43.8706,67.0351,54.1138,53.6965,55.9545,50.111,52.1697,56.0035,62.5187,63.3778,58.8796,52.9884,62.1851,62.4473,48.8254,49.5443,51.6425,59.6626
HFA1,17.2496,14.8789,18.4456,19.372,20.9622,18.8303,17.5514,17.894,16.2452,16.3005,15.9003,16.8295,16.3225,13.6276,16.4419,17.4069,19.0716,17.3028,18.8713,15.1346,19.7211,17.4755,15.9498,21.1092
ERG12,202.465,207.949,155.844,150.431,136.078,132.655,136.306,175.91,163.566,151.222,136.662,115.863,186.442,158.351,157.345,145.199,161.666,183.014,218.487,175.538,235.837,219.0,343.226,221.309
DML1,37.6425,31.4379,36.9755,48.9367,39.9744,40.8725,39.1792,43.0699,39.6411,26.3298,30.6508,38.9683,43.738,33.2578,36.0238,37.7181,46.9981,41.779,40.2569,35.6285,29.5595,37.0421,38.9256,36.5824
SCJ1,57.009,76.1935,50.8107,60.7367,81.6751,86.2518,62.3624,59.3057,60.2134,86.8597,53.8931,66.6997,78.659,65.71,77.824,57.1544,59.5815,87.3117,90.7327,81.3956,85.1613,83.7377,63.4039,84.1182
ATG5,22.5422,18.8833,17.3167,24.3587,20.5249,23.6436,17.5677,23.0279,19.3627,26.7933,19.3405,32.5601,22.6463,23.8625,27.2714,26.1007,34.1229,27.9158,28.5908,26.79,17.244,24.5811,26.1181,26.742
ARG56,118.008,114.143,125.128,121.821,107.409,106.795,111.313,99.6206,107.536,93.049,84.9364,122.104,104.725,128.335,121.158,111.814,109.039,140.071,133.853,132.444,121.203,110.569,118.249,135.452
ESC1,39.2603,37.9535,34.8598,35.6827,43.1008,42.059,36.3069,36.2709,36.2342,30.607,29.7718,37.2615,33.7208,36.8802,38.6427,33.7952,34.783,33.5999,32.6389,25.6515,30.5257,37.2103,25.0866,32.1534
MRE11,25.9205,22.0253,17.2022,29.7102,26.7044,22.5551,26.1717,23.9213,19.4104,19.6239,17.8953,24.2228,25.0555,20.2182,27.3629,27.1589,26.8275,28.6618,24.9659,23.4558,27.5872,27.681,29.0515,34.1663
FUM1,195.774,243.954,226.239,220.693,215.742,161.73,253.119,165.598,183.886,185.799,213.226,174.576,221.005,209.245,216.482,211.357,222.577,228.598,258.175,224.225,232.522,165.599,232.789,223.21
ORA1,393.392,299.907,444.186,329.34,338.967,375.587,406.634,295.126,407.922,259.389,343.246,307.366,399.893,342.112,278.712,368.619,349.577,403.385,382.529,333.923,371.287,457.412,376.418,395.277
MTF2,26.0249,21.2802,20.217,39.2858,20.4242,29.5557,27.251,24.1012,20.7496,20.8246,26.3813,28.3184,20.7664,27.6944,30.871,26.5922,30.3015,23.4379,22.3378,26.0006,28.6986,25.0696,26.3455,24.7742
MTF1,50.6835,37.2696,43.0179,53.2076,33.0729,50.5472,33.6214,39.1743,48.2117,34.5104,38.8819,57.0496,43.3683,49.4443,49.1473,50.1024,45.6076,44.8324,51.6831,55.4885,61.6603,46.557,54.5057,49.5291
SIS1,902.555,799.797,955.49,1218.8,1095.97,1047.64,767.695,926.455,835.773,1051.28,833.325,955.402,758.285,597.762,662.685,700.448,652.504,698.347,686.233,704.615,516.162,639.77,627.057,638.842
RPS10B,1377.49,1109.7,1125.52,1311.19,824.234,1145.29,1020.01,1350.91,1296.7,1073.13,1299.55,1666.61,1160.95,958.555,1444.64,1120.72,1039.67,906.394,1051.62,1377.01,1101.92,1177.8,1555.9,1509.97
